timestamp|log_type|operation|result|user_upn|app_display|app_id|client_app|ip_address|object_url|item|details|record_id
2026-06-03T12:29:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|sarah.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-sarah.tan@bloomline-tech.com|clientRequestId=AUD-2-6|G-0000040
2026-06-03T13:12:00+08:00|UnifiedAudit|MailItemsAccessed|Success|omar.farouk@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=omar.farouk@bloomline-tech.com|clientRequestId=T-2-10|G-0000041
2026-06-03T13:22:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|omar.farouk@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-2-10|G-0000042
2026-06-03T13:28:00+08:00|UnifiedAudit|MailItemsAccessed|Success|david.ow@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=david.ow@bloomline-tech.com|clientRequestId=T-2-2|G-0000043
2026-06-03T13:38:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|david.ow@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-2-2|G-0000044
2026-06-03T14:12:00+08:00|UnifiedAudit|FileViewed|Success|omar.farouk@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-2.docx|-|clientRequestId=T2-2-10|G-0000045
2026-06-03T14:23:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|sarah.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/meet|meeting-sarah.tan@bloomline-tech.com|clientRequestId=VID-2-6|G-0000046
2026-06-03T14:28:00+08:00|UnifiedAudit|FileViewed|Success|david.ow@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-2.docx|-|clientRequestId=T2-2-2|G-0000047
2026-06-03T15:12:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|omar.farouk@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-2-10|G-0000048
2026-06-03T15:28:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|david.ow@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-2-2|G-0000049
2026-06-03T16:21:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|omar.farouk@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-omar.farouk@bloomline-tech.com|clientRequestId=AUD-2-10|G-0000050
2026-06-03T16:37:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|david.ow@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-david.ow@bloomline-tech.com|clientRequestId=AUD-2-2|G-0000051
2026-06-03T18:15:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|omar.farouk@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-omar.farouk@bloomline-tech.com|clientRequestId=VID-2-10|G-0000052
2026-06-03T18:31:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|david.ow@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-david.ow@bloomline-tech.com|clientRequestId=VID-2-2|G-0000053
2026-06-04T11:34:00+08:00|UnifiedAudit|MailItemsAccessed|Success|wei.jie@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=wei.jie@bloomline-tech.com|clientRequestId=T-3-7|G-0000054
2026-06-04T11:44:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|wei.jie@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-3-7|G-0000055
2026-06-04T12:34:00+08:00|UnifiedAudit|FileViewed|Success|wei.jie@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-3.docx|-|clientRequestId=T2-3-7|G-0000056
2026-06-04T13:34:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|wei.jie@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-3-7|G-0000057
2026-06-04T14:43:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|wei.jie@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-wei.jie@bloomline-tech.com|clientRequestId=AUD-3-7|G-0000058
2026-06-04T15:42:00+08:00|UnifiedAudit|MailItemsAccessed|Success|kelvin.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=kelvin.tan@bloomline-tech.com|clientRequestId=T-3-3|G-0000059
2026-06-04T15:52:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|kelvin.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-3-3|G-0000060
2026-06-04T16:42:00+08:00|UnifiedAudit|FileViewed|Success|kelvin.tan@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-3.docx|-|clientRequestId=T2-3-3|G-0000061
2026-06-04T17:42:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|kelvin.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-3-3|G-0000062
2026-06-04T18:51:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|kelvin.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-kelvin.tan@bloomline-tech.com|clientRequestId=AUD-3-3|G-0000063
2026-06-05T09:06:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|mei.ling@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-4-4|G-0000064
2026-06-05T09:56:00+08:00|UnifiedAudit|MailItemsAccessed|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=mei.ling@bloomline-tech.com|clientRequestId=T-4-4|G-0000065
2026-06-05T10:56:00+08:00|UnifiedAudit|FileViewed|Success|mei.ling@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-4.docx|-|clientRequestId=T2-4-4|G-0000066
2026-06-05T11:56:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|mei.ling@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-4-4|G-0000067
2026-06-05T12:05:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-mei.ling@bloomline-tech.com|clientRequestId=AUD-4-4|G-0000068
2026-06-05T13:04:00+08:00|UnifiedAudit|MailItemsAccessed|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=priya.raman@bloomline-tech.com|clientRequestId=T-4-0|G-0000069
2026-06-05T13:14:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|priya.raman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-4-0|G-0000070
2026-06-05T13:48:00+08:00|UnifiedAudit|MailItemsAccessed|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://outlook.office.com/EWS/OData|mailbox=jason.lee@bloomline-tech.com|clientRequestId=T-4-8|G-0000071
2026-06-05T13:58:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|jason.lee@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-4-8|G-0000072
2026-06-05T14:04:00+08:00|UnifiedAudit|FileViewed|Success|priya.raman@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-4.docx|-|clientRequestId=T2-4-0|G-0000073
2026-06-05T14:48:00+08:00|UnifiedAudit|FileViewed|Success|jason.lee@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.152|https://blmtech.sharepoint.com/sites/team/sample-4.docx|-|clientRequestId=T2-4-8|G-0000074
2026-06-05T14:59:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/meet|meeting-mei.ling@bloomline-tech.com|clientRequestId=VID-4-4|G-0000075
2026-06-05T15:04:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|priya.raman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-4-0|G-0000076
2026-06-05T15:48:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|jason.lee@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-4-8|G-0000077
2026-06-05T16:13:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-priya.raman@bloomline-tech.com|clientRequestId=AUD-4-0|G-0000078
2026-06-05T16:57:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/audioconferencing|audio-conference-jason.lee@bloomline-tech.com|clientRequestId=AUD-4-8|G-0000079
2026-06-05T18:07:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-priya.raman@bloomline-tech.com|clientRequestId=VID-4-0|G-0000080
2026-06-05T18:51:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/meet|meeting-jason.lee@bloomline-tech.com|clientRequestId=VID-4-8|G-0000081
2026-06-06T11:10:00+08:00|UnifiedAudit|MailItemsAccessed|Success|rahim.bakar@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=rahim.bakar@bloomline-tech.com|clientRequestId=T-5-5|G-0000082
2026-06-06T11:20:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|rahim.bakar@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-5-5|G-0000083
2026-06-06T12:10:00+08:00|UnifiedAudit|FileViewed|Success|rahim.bakar@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-5.docx|-|clientRequestId=T2-5-5|G-0000084
